TFBS_chr	TFBS_start	TFBS_end	TFBS_strand	TFBS_score	98JKPD8_LumA_score	ANAB5F7_Basal_score	S6R691V_Her2_score	PU24GB8_LumB_score	2GAMBDQ_Normal-like_score
chr14	102980542	102980556	-	8.0113	0.00966	0.00744	0.00962	0.00891	0.00675
chr14	103100788	103100802	+	9.87211	0.02053	0.04373	0.03882	0.02563	0.03499
chr14	103173106	103173120	+	8.26297	0.01713	0.06459	0.03732	0.01276	0.02203
chr14	103367809	103367823	-	7.77581	0.02132	0.01565	0.01926	0.01217	0.01513
chr14	103386374	103386388	+	7.77798	0.12241	0.11116	0.12709	0.09254	0.11715
chr14	103493687	103493701	+	7.58619	0.02148	0.016	0.02444	0.0213	0.01114
chr14	103572077	103572091	-	8.94664	0.11909	0.13607	0.11404	0.07157	0.12538
chr14	103653963	103653977	-	9.06771	0.02981	0.01983	0.01645	0.01821	0.01937
chr14	103921065	103921079	+	7.69429	0.07267	0.10017	0.09969	0.06635	0.05347
chr14	104114137	104114151	+	7.77481	0.03836	0.07147	0.04795	0.03463	0.0514
chr14	104787603	104787617	+	7.57268	0.03364	0.04756	0.04473	0.03327	0.0337
chr14	105431253	105431267	-	7.58619	0.02109	0.01803	0.02451	0.01778	0.0147
chr14	105623461	105623475	+	8.29472	0.02983	0.01364	0.02564	0.06471	0.03305
chr14	106025420	106025434	-	9.12919	0.01303	0.00879	0.01128	0.01231	0.01344
chr15	20203532	20203546	-	9.83373	0	0	0	0	0
chr15	20671919	20671933	+	8.68669	0	0	0	0	0
chr15	22221717	22221731	-	8.94664	0	0	0	0	0
chr15	23048934	23048948	-	9.08324	0.0229	0.01741	0.02492	0.02316	0.0369
chr15	24145825	24145839	-	9.78466	0.00775	0.00826	0.01133	0.01099	0.0114
chr15	24201794	24201808	-	9.78466	0.01042	0.00641	0.01308	0.0117	0.01106
chr15	24572107	24572121	+	8.57774	0.00586	0.01623	0.01458	0.01804	0.01387
chr15	24624205	24624219	+	10.34334	0.01004	0.01365	0.00603	0.00612	0.01155
chr15	25803900	25803914	-	8.94099	0.01679	0.0144	0.01407	0.01526	0.02623
chr15	25900521	25900535	+	7.62677	0.01394	0.00343	0.00629	0.0129	0.01208
chr15	25947324	25947338	-	10.68396	0.01533	0.10939	0.00717	0.00813	0.01522
chr15	27239128	27239142	+	10.07588	0.00764	0.01622	0.00574	0.00691	0.01223
chr15	27259979	27259993	+	8.68569	0.01618	0.01951	0.00734	0.00719	0.01985
chr15	27752853	27752867	-	11.24989	0.21407	0.19401	0.20869	0.22657	0.21006
chr15	29880682	29880696	+	10.76121	0.0084	0.00675	0.00579	0.00677	0.00855
chr15	29917899	29917913	+	10.2852	0.0087	0.01134	0.01031	0.01807	0.01642
chr15	30661312	30661326	+	8.52164	0.04107	0.03872	0.02916	0.04237	0.05157
chr15	31106841	31106855	-	10.05512	0.00879	0.00322	0.00657	0.01513	0.0086
chr15	31106989	31107003	+	9.83528	0.01095	0.0047	0.0069	0.01271	0.00925
chr15	31293795	31293809	+	7.87357	0.04423	0.05116	0.05312	0.08115	0.05533
chr15	32408111	32408125	-	8.52164	0	0	0	0	0
chr15	32507521	32507535	+	8.94664	0	0	0	0	0
chr15	32873164	32873178	+	8.07038	0.03369	0.02727	0.03245	0.05366	0.04159
chr15	32972545	32972559	-	9.6328	0.01873	0.00589	0.01549	0.01279	0.01749
chr15	32999569	32999583	-	8.92051	0.03266	0.06561	0.01708	0.04398	0.05213
chr15	33056727	33056741	+	9.63782	0.07646	0.00895	0.0483	0.04835	0.10647
chr15	33133158	33133172	+	9.75132	0.02226	0.02646	0.01983	0.02917	0.03281
chr15	33152750	33152764	+	8.67363	0.04124	0.04709	0.02405	0.04313	0.07599
chr15	33157850	33157864	+	9.04652	0.01208	0.04058	0.01494	0.0132	0.01622
chr15	33898523	33898537	-	8.24808	0.02414	0.01416	0.01611	0.01712	0.01827
chr15	34030398	34030412	+	8.94664	0.01766	0.01649	0.01591	0.01643	0.02152
chr15	34783465	34783479	-	9.35983	0.00945	0.0414	0.00885	0.01256	0.01107
chr15	35736342	35736356	+	8.56744	0.01503	0.00668	0.02006	0.01809	0.01708
chr15	36177965	36177979	+	7.66185	0.09316	0.02498	0.04421	0.12469	0.10371
chr15	37079672	37079686	-	8.3908	0.01094	0.0183	0.00652	0.01078	0.01371
chr15	37189280	37189294	+	8.96285	0.01803	0.01523	0.0109	0.01095	0.02141
chr15	37698782	37698796	-	7.68682	0.01974	0.02134	0.03491	0.02331	0.04483
chr15	38360298	38360312	+	8.94664	0.01307	0.03068	0.01	0.01246	0.02132
chr15	38562137	38562151	-	8.1695	0.03405	0.01254	0.0207	0.05504	0.01745
chr15	38709561	38709575	+	7.64299	0.04334	0.01797	0.02601	0.06136	0.02875
chr15	38879970	38879984	+	9.89537	0.04679	0.05136	0.03424	0.04394	0.0915
chr15	38962170	38962184	-	9.28195	0.01128	0.00873	0.00634	0.01464	0.0131
chr15	39084797	39084811	+	10.80077	0.00982	0.00635	0.01034	0.01395	0.01157
chr15	39363955	39363969	+	7.81472	0.04747	0.01498	0.03961	0.04682	0.03059
chr15	39885588	39885602	+	8.62601	0.01785	0.03269	0.01454	0.01127	0.01811
chr15	39893529	39893543	-	7.67553	0.01067	0.03884	0.00721	0.0092	0.01049
chr15	39953718	39953732	-	8.5043	0.0111	0.01013	0.0075	0.00972	0.01292
chr15	40006156	40006170	+	7.74751	0.02271	0.0071	0.01324	0.0222	0.01312
chr15	40679377	40679391	+	8.94664	0.07556	0.08187	0.11629	0.1074	0.06704
chr15	40859389	40859403	+	8.02825	0.14134	0.17662	0.16809	0.16054	0.1838
chr15	41586402	41586416	+	7.58619	0.0184	0.01122	0.01245	0.01473	0.01647
chr15	41684086	41684100	-	8.9054	0.03129	0.01102	0.03113	0.03623	0.01376
chr15	42012429	42012443	-	8.06751	0.01183	0.08712	0.01962	0.01852	0.02855
chr15	43031833	43031847	+	7.58619	0.0072	0.00629	0.00988	0.00873	0.01695
chr15	44034537	44034551	+	8.92734	0.01889	0.00535	0.00705	0.01908	0.01023
chr15	44720295	44720309	-	9.16302	0.04618	0.07951	0.0631	0.07052	0.02308
chr15	46955459	46955473	+	7.86712	0.0122	0.00912	0.01496	0.01126	0.01815
chr15	47294276	47294290	+	9.87211	0.07078	0.11561	0.0424	0.04759	0.08183
chr15	47756829	47756843	+	9.0355	0.00999	0.00848	0.00678	0.00583	0.01421
chr15	47820206	47820220	+	7.73387	0.00874	0.014	0.01489	0.0139	0.01475
chr15	49878428	49878442	+	10.05354	0.02701	0.0311	0.02723	0.03484	0.04614
chr15	49901327	49901341	-	7.77953	0.01283	0.02683	0.01005	0.01267	0.01836
chr15	49941401	49941415	+	7.88868	0.02891	0.01149	0.01533	0.02819	0.09716
chr15	50158861	50158875	+	9.83373	0.01035	0.00645	0.00617	0.01074	0.01233
chr15	50248503	50248517	-	7.69655	0.02083	0.03649	0.04981	0.03057	0.03023
chr15	50353320	50353334	-	9.0837	0.08945	0.06981	0.11545	0.12496	0.12259
chr15	50773214	50773228	+	8.94664	0.01392	0.02104	0.01719	0.01252	0.01817
chr15	50780063	50780077	+	7.89082	0.01336	0.01458	0.01716	0.01028	0.01779
chr15	50828944	50828958	-	9.83544	0.04598	0.0713	0.05904	0.04389	0.06283
chr15	51077600	51077614	-	8.50197	0.01568	0.01041	0.01522	0.01632	0.01535
chr15	51179562	51179576	+	7.67456	0.02101	0.00856	0.0087	0.01831	0.01057
chr15	51294897	51294911	+	7.75421	0.01284	0.00816	0.01008	0.00957	0.02273
chr15	51322660	51322674	-	8.45512	0.01881	0.0158	0.01419	0.03496	0.02228
chr15	51499419	51499433	-	8.60304	0.01034	0.01784	0.01559	0.01707	0.01335
chr15	51761254	51761268	+	11.20159	0.00985	0.0183	0.00786	0.00956	0.01974
chr15	52045736	52045750	-	8.23793	0.011	0.01522	0.01592	0.01156	0.01741
chr15	52446002	52446016	+	7.88222	0.00932	0.00633	0.00932	0.01705	0.01077
chr15	52452798	52452812	-	8.89206	0.01082	0.01885	0.0104	0.00991	0.01594
chr15	52519149	52519163	+	10.92489	0.00914	0.01061	0.00994	0.0138	0.01249
chr15	52709330	52709344	-	9.72471	0.069	0.04975	0.1053	0.07073	0.07435
chr15	52733370	52733384	-	8.27386	0.10279	0.05457	0.06341	0.13445	0.06664
chr15	52974406	52974420	-	7.54812	0.00771	0.00544	0.00629	0.01017	0.01095
chr15	53438534	53438548	-	7.61201	0.0262	0.00622	0.02107	0.01828	0.0231
chr15	53551319	53551333	+	7.76512	0.00968	0.00429	0.01213	0.00795	0.01611
chr15	53911279	53911293	+	8.73535	0.03154	0.01802	0.02319	0.01522	0.03095
chr15	53913965	53913979	-	8.86212	0.01159	0.01185	0.01418	0.01445	0.01465
chr15	54119254	54119268	+	8.00274	0.00974	0.00411	0.00966	0.02412	0.01254
chr15	54689333	54689347	+	7.70294	0.04711	0.02169	0.02283	0.0651	0.09113
chr15	55304038	55304052	+	7.73012	0.00931	0.04755	0.00835	0.01082	0.01913
chr15	56023280	56023294	+	8.94664	0.01025	0.01773	0.00739	0.01014	0.01693
chr15	56342240	56342254	-	7.56142	0.00712	0.00785	0.01537	0.00693	0.00873
chr15	56535895	56535909	-	9.47074	0.00905	0.01084	0.02111	0.01659	0.01478
chr15	56795832	56795846	+	8.4083	0.00954	0.01748	0.00805	0.01511	0.01966
chr15	57197022	57197036	+	10.1461	0.01299	0.0125	0.01537	0.02042	0.01784
chr15	57571133	57571147	+	10.04783	0.01731	0.02465	0.01336	0.01511	0.02242
chr15	57649273	57649287	-	9.25753	0.02883	0.09783	0.01607	0.03066	0.03996
chr15	58257531	58257545	+	8.79715	0.01936	0.01606	0.01765	0.01591	0.04953
chr15	58361614	58361628	-	8.90617	0.01974	0.03452	0.0268	0.02426	0.03093
chr15	58381919	58381933	+	9.77685	0.01666	0.04573	0.01517	0.02388	0.02136
chr15	58604640	58604654	-	8.36533	0.28812	0.13205	0.36183	0.43842	0.36698
chr15	58615224	58615238	-	9.87211	0.0242	0.01915	0.04287	0.02038	0.03315
chr15	59334234	59334248	-	9.37615	0.01789	0.01754	0.0188	0.0225	0.02327
chr15	60345203	60345217	+	11.29224	0.04598	0.04554	0.03503	0.03559	0.05295
chr15	60591071	60591085	-	9.32934	0.11537	0.04166	0.04741	0.03809	0.0388
chr15	60616225	60616239	+	8.20084	0.04362	0.01752	0.01355	0.01635	0.01608
chr15	60798917	60798931	-	9.12213	0.05431	0.05244	0.02383	0.0272	0.03155
chr15	60926095	60926109	-	7.61534	0.04347	0.01004	0.01016	0.01374	0.01943
chr15	60976070	60976084	+	8.07713	0.01682	0.01249	0.00943	0.01273	0.0141
chr15	61076338	61076352	-	8.7661	0.03135	0.00747	0.0089	0.01235	0.01661
chr15	61522188	61522202	-	8.28789	0.02154	0.00892	0.01028	0.01097	0.02299
chr15	61750475	61750489	-	7.56582	1.38589	0.36251	0.91496	0.82581	0.66441
chr15	61831314	61831328	-	8.33614	0.02165	0.03399	0.02065	0.014	0.01609
chr15	61904686	61904700	-	9.08002	0.02221	0.00468	0.00681	0.00591	0.0145
chr15	61935692	61935706	+	9.89586	0.02861	0.00821	0.01185	0.01156	0.01067
chr15	62890601	62890615	-	8.31123	0.03985	0.02131	0.02235	0.02928	0.0336
chr15	63514774	63514788	+	7.9997	0.04147	0.03604	0.04989	0.04185	0.04989
chr15	63522506	63522520	-	7.75833	0.01612	0.01881	0.01469	0.02084	0.01423
chr15	63793698	63793712	-	7.92308	0.0322	0.01313	0.00888	0.02675	0.01898
chr15	63982881	63982895	-	8.54709	0.01051	0.02883	0.01276	0.01184	0.01617
chr15	64018625	64018639	-	8.09275	0.05181	0.07526	0.04084	0.04532	0.04906
chr15	64067842	64067856	+	8.94664	0.05098	0.03107	0.0507	0.04776	0.03693
chr15	64479344	64479358	+	8.94664	0.02573	0.03702	0.02458	0.02834	0.01745
chr15	65856889	65856903	-	9.78923	0.02956	0.00966	0.01369	0.01672	0.01538
chr15	66187486	66187500	+	7.97635	0.01989	0.01241	0.01376	0.0153	0.03771
chr15	66377729	66377743	+	8.94664	0.01788	0.02732	0.02636	0.01679	0.02202
chr15	66573836	66573850	-	9.07232	0.01758	0.02226	0.01405	0.01671	0.01651
chr15	66656701	66656715	-	7.94161	0.01591	0.01122	0.01569	0.011	0.0153
chr15	68081032	68081046	-	8.13811	0.02078	0.0081	0.01958	0.02373	0.02028
chr15	68257404	68257418	-	9.9548	0.37631	0.22323	0.15103	0.26475	0.31631
chr15	68609960	68609974	+	10.18549	0.02204	0.01185	0.03146	0.04539	0.0348
chr15	68638319	68638333	+	8.46109	0.07044	0.0321	0.03655	0.06769	0.04194
chr15	68817857	68817871	+	8.56362	0.66016	0.42256	0.43396	0.43691	0.42681
chr15	69009498	69009512	+	9.361	0.01326	0.02822	0.00965	0.01618	0.02452
chr15	69304323	69304337	-	7.98566	0.02426	0.02917	0.01901	0.02488	0.02108
chr15	69603631	69603645	-	8.35698	0.11445	0.01273	0.06722	0.07301	0.02363
chr15	69627906	69627920	-	7.60458	0.12728	0.01313	0.10548	0.08722	0.02471
chr15	69881409	69881423	-	8.19779	0.016	0.01502	0.01555	0.0161	0.01899
chr15	70348163	70348177	-	8.66656	0.06841	0.02534	0.03082	0.05396	0.02444
chr15	70368514	70368528	+	9.99725	0.30661	0.01299	0.14451	0.19378	0.15958
chr15	70927740	70927754	+	7.77581	0.01682	0.0091	0.01355	0.01226	0.0207
chr15	71850716	71850730	-	8.37199	0.02502	0.02076	0.01882	0.029	0.02323
chr15	72338943	72338957	+	8.60312	0.02571	0.01341	0.01735	0.02036	0.01302
chr15	72774885	72774899	+	7.75733	0.01825	0.0167	0.01499	0.01225	0.01459
chr15	73734674	73734688	+	8.78921	0.0132	0.00384	0.0191	0.01555	0.01238
chr15	73749133	73749147	-	9.25544	0.01717	0.00745	0.02699	0.02277	0.01686
chr15	74011153	74011167	-	8.76352	0.04815	0.08267	0.05059	0.052	0.03424
chr15	74336540	74336554	+	8.0583	0.00951	0.01191	0.00858	0.01074	0.01478
chr15	74340272	74340286	+	7.54363	0.01106	0.00726	0.01112	0.00873	0.01899
chr15	74773943	74773957	-	7.93981	0.0369	0.30584	0.0446	0.03917	0.05518
chr15	75168043	75168057	+	9.41552	0.02731	0.01508	0.0286	0.02007	0.02048
chr15	75523185	75523199	+	10.00278	0.03026	0.01501	0.01331	0.01374	0.01911
chr15	75606641	75606655	+	8.07256	0.0126	0.00998	0.00797	0.011	0.02104
chr15	76190718	76190732	+	8.48586	0.16005	0.0921	0.10194	0.08522	0.10187
chr15	77061478	77061492	-	8.94664	0.02911	0.02779	0.01887	0.03076	0.03069
chr15	77143298	77143312	-	8.12247	0.0194	0.02952	0.00777	0.01083	0.01445
chr15	78034244	78034258	-	7.94284	0.00792	0.01205	0.01484	0.01347	0.01374
chr15	78086179	78086193	+	9.1406	0.01927	0.01558	0.01621	0.02688	0.02924
chr15	78244331	78244345	+	7.63724	0.03381	0.01878	0.03155	0.02679	0.02618
chr15	78493193	78493207	-	8.44564	0.02189	0.01316	0.01444	0.01578	0.02345
chr15	78872379	78872393	-	7.71835	0.10619	0.07464	0.09979	0.06787	0.06002
chr15	78909814	78909828	+	10.62944	0.04784	0.01877	0.02867	0.0278	0.02518
chr15	79898987	79899001	-	7.83408	0.05222	0.09116	0.0454	0.07035	0.05722
chr15	80384047	80384061	+	7.94161	0.0147	0.00928	0.00689	0.01375	0.02041
chr15	80611854	80611868	+	8.55099	0.02335	0.0127	0.02049	0.02855	0.01827
chr15	81097082	81097096	+	8.5289	0.01717	0.00817	0.0129	0.01519	0.02664
chr15	81155878	81155892	-	10.23881	0.04095	0.02827	0.01989	0.02421	0.04139
chr15	81281069	81281083	+	8.11549	0.17506	0.08515	0.26783	0.13359	0.15238
chr15	81450328	81450342	+	7.56987	0.0803	0.01629	0.10206	0.0488	0.06517
chr15	82833146	82833160	-	8.79507	0.01406	0.01506	0.01394	0.01786	0.01743
chr15	82850934	82850948	-	7.71806	0.03187	0.04095	0.04753	0.03128	0.03506
chr15	83746105	83746119	-	8.55079	0.01103	0.00812	0.02022	0.01364	0.01607
chr15	84042595	84042609	-	8.28882	0.0126	0.03813	0.01116	0.01152	0.01283
chr15	85345045	85345059	-	8.05626	0.03779	0.08061	0.06749	0.05363	0.06479
chr15	86164803	86164817	-	8.24708	0.01293	0.00938	0.01613	0.01309	0.02084
chr15	87130176	87130190	+	7.80665	0.01204	0.0097	0.00816	0.01116	0.01669
chr15	88150653	88150667	-	9.89625	0.08039	0.01445	0.01999	0.06085	0.03503
chr15	89006943	89006957	+	9.87211	0.01222	0.00903	0.01453	0.01327	0.04327
chr15	89396290	89396304	+	9.78012	0.07404	0.20744	0.15382	0.07425	0.07116
chr15	89642622	89642636	+	8.94664	0.013	0.01884	0.01754	0.01855	0.01789
chr15	89794820	89794834	-	10.47574	0.03741	0.05933	0.05179	0.04393	0.06408
chr15	89884700	89884714	+	8.94664	0.02231	0.03509	0.02635	0.03321	0.02226
chr15	90334609	90334623	+	9.99124	0.07083	0.15273	0.07488	0.09091	0.08797
chr15	90437740	90437754	-	7.59688	0.0164	0.04058	0.01616	0.02342	0.01964
chr15	90442781	90442795	+	7.58619	0.01932	0.01649	0.02045	0.0152	0.01953
chr15	90503477	90503491	+	7.94161	0.01866	0.01216	0.02384	0.02376	0.02499
chr15	90641753	90641767	+	9.57799	0.01721	0.02614	0.02271	0.01882	0.01587
chr15	91406311	91406325	+	7.92908	0.03235	0.00548	0.01747	0.0179	0.01064
chr15	91950690	91950704	-	8.65626	0.01231	0.03236	0.01503	0.01315	0.023
chr15	92584171	92584185	-	9.26377	0.00868	0.01172	0.01104	0.00904	0.01135
chr15	92683167	92683181	-	7.6219	0.03079	0.01303	0.02553	0.039	0.02522
chr15	92767898	92767912	-	7.67553	0.00957	0.02452	0.00927	0.00952	0.01271
chr15	92832274	92832288	-	8.08391	0.06774	0.08846	0.05396	0.06972	0.05175
chr15	92844555	92844569	+	9.31016	0.03434	0.06626	0.03967	0.03123	0.02785
chr15	92917747	92917761	-	10.40753	0.25108	0.19101	0.24033	0.21068	0.19986
chr15	92959544	92959558	+	9.22334	0.02922	0.03961	0.02855	0.03598	0.02411
chr15	93313467	93313481	+	8.01544	0.01044	0.06503	0.01112	0.01149	0.0195
chr15	94081763	94081777	+	8.63673	0.00996	0.01129	0.01757	0.01139	0.01218
chr15	96002940	96002954	+	7.73092	0.04367	0.02414	0.04468	0.02805	0.0177
chr15	96166286	96166300	+	8.50147	0.01497	0.02755	0.00543	0.0084	0.01518
chr15	96326720	96326734	+	9.11891	0.14319	0.10206	0.12373	0.06859	0.12822
chr15	97179883	97179897	+	10.02688	0.01259	0.00721	0.00446	0.00639	0.01108
chr15	97930443	97930457	+	9.2188	0.02126	0.00463	0.0213	0.00923	0.00799
chr15	97984479	97984493	+	7.58619	0.44181	0.02658	0.08592	0.1444	0.08985
chr15	98373546	98373560	-	9.33919	0.01303	0.01004	0.01127	0.00658	0.00998
chr15	98420599	98420613	+	8.38956	0.05327	0.03139	0.01904	0.02635	0.02126
chr15	98611173	98611187	+	7.96744	0.04216	0.02826	0.0134	0.02121	0.01713
chr15	98765970	98765984	+	9.19965	0.21924	0.01745	0.0485	0.04374	0.02149
chr15	98920686	98920700	+	8.04589	0.15884	0.02513	0.03009	0.05151	0.03216
chr15	99522734	99522748	-	9.08002	0.01258	0.01002	0.00825	0.01332	0.01441
chr15	99733936	99733950	-	8.1544	0.08626	0.14241	0.09729	0.09371	0.08713
chr15	100350752	100350766	-	7.89376	0.47748	0.24263	0.51329	0.51773	0.4167
chr15	100464478	100464492	-	9.20561	0.04946	0.05297	0.13513	0.15823	0.14463
chr15	100565695	100565709	+	9.1016	0.02444	0.08171	0.0612	0.05794	0.05169
chr15	100959703	100959717	+	10.46525	0.01539	0.00867	0.00679	0.0084	0.01319
chr15	101099224	101099238	+	8.98771	0.02072	0.01956	0.01881	0.01996	0.03057
chr15	101188788	101188802	+	8.29568	0.04196	0.02092	0.0277	0.02259	0.02543
chr15	101463787	101463801	+	8.03073	0.03482	0.05282	0.05035	0.04328	0.04759
chr15	101633510	101633524	+	9.38258	0.01879	0.00618	0.00872	0.01607	0.01353
chr15	101669541	101669555	+	8.79849	0.0125	0.01312	0.02505	0.01761	0.02418
chr16	139467	139481	-	8.94664	0.07879	0.11568	0.10417	0.10205	0.06923
chr16	415134	415148	+	9.03443	0.02232	0.04122	0.02913	0.02815	0.02712
chr16	972300	972314	+	8.46224	0.03956	0.12682	0.04026	0.0396	0.03243
chr16	1155588	1155602	+	8.18767	0.08334	0.04475	0.10175	0.13547	0.09308
chr16	1483642	1483656	-	8.7831	0.01763	0.02406	0.02148	0.02084	0.02604
chr16	1803401	1803415	+	7.70729	0.03154	0.01744	0.02205	0.02867	0.02849
chr16	1839806	1839820	-	8.52273	0.01841	0.18479	0.10443	0.05741	0.0307
chr16	1871272	1871286	+	8.94664	0.02333	0.01573	0.01602	0.01592	0.01991
chr16	1988508	1988522	-	8.94664	0.09354	0.20263	0.14117	0.12172	0.10814
chr16	1996426	1996440	-	7.6965	0.02995	0.06213	0.03912	0.03306	0.04668
chr16	2447560	2447574	+	7.82333	0.01471	0.00969	0.03349	0.0146	0.01775
chr16	2650427	2650441	-	8.94664	0.01528	0.02624	0.02484	0.03598	0.01944
chr16	2763503	2763517	-	8.74502	0.04394	0.02405	0.0382	0.04465	0.02614
chr16	3187332	3187346	-	8.49833	0.0142	0.08191	0.03401	0.01945	0.02775
chr16	3242883	3242897	+	9.41622	0.01731	0.02691	0.01792	0.02037	0.02387
chr16	4085743	4085757	-	7.63724	0.03523	0.02798	0.0388	0.04804	0.02243
chr16	4098293	4098307	+	9.98356	0.05805	0.01802	0.05692	0.07245	0.04139
chr16	4098711	4098725	+	8.16231	0.05985	0.02167	0.06416	0.10713	0.07067
chr16	4142740	4142754	-	10.50096	0.0905	0.02416	0.10263	0.17088	0.05576
chr16	4188720	4188734	-	8.94664	0.02363	0.15283	0.03292	0.0323	0.02113
chr16	4637069	4637083	-	8.94664	0.02092	0.02294	0.02146	0.02714	0.02608
chr16	4651059	4651073	-	9.98356	0.05464	0.07596	0.05347	0.05755	0.03587
chr16	4664268	4664282	+	9.33211	0.03933	0.0468	0.05248	0.04427	0.04015
chr16	4900175	4900189	+	7.90491	0.04184	0.45093	0.01984	0.04217	0.09033
chr16	5511053	5511067	+	8.38947	0.01471	0.03443	0.01285	0.0153	0.0574
chr16	5642579	5642593	+	7.81899	0.04265	0.01056	0.01534	0.02809	0.02743
chr16	5773420	5773434	-	7.55536	0.05044	0.00524	0.01227	0.03286	0.02945
chr16	6004478	6004492	+	7.9297	0.04114	0.005	0.01528	0.00925	0.01867
chr16	6616958	6616972	+	9.68118	0.0154	0.00691	0.02412	0.01209	0.02308
chr16	7137749	7137763	+	9.20457	0.0128	0.00632	0.01583	0.00966	0.01455
chr16	7138540	7138554	+	8.30947	0.00633	0.00367	0.01162	0.00784	0.01449
chr16	9099250	9099264	+	9.39562	0.05601	0.08494	0.05359	0.07624	0.04006
chr16	9516638	9516652	+	7.60943	0.0069	0.01815	0.00804	0.00885	0.01009
chr16	9518323	9518337	+	10.16967	0.02118	0.04197	0.0084	0.01462	0.03192
chr16	10121122	10121136	+	8.20722	0.04487	0.04481	0.02988	0.02919	0.04373
chr16	10270261	10270275	-	8.94664	0.01829	0.04484	0.01921	0.04538	0.04136
chr16	10308624	10308638	-	7.89797	0.03709	0.12387	0.02053	0.03036	0.05262
chr16	10341697	10341711	+	7.60366	0.01449	0.01339	0.00954	0.00896	0.00909
chr16	10601748	10601762	-	8.87968	0.11097	0.05679	0.11408	0.09938	0.1235
chr16	11311828	11311842	-	8.94664	0.05208	0.13847	0.11548	0.09125	0.04745
chr16	11458455	11458469	-	9.93666	0.02302	0.0747	0.04322	0.05575	0.02425
chr16	11474820	11474834	-	9.99124	0.03508	0.01163	0.02959	0.04036	0.01973
chr16	11482239	11482253	+	8.04454	0.02156	0.0147	0.01877	0.01883	0.03297
chr16	11598342	11598356	-	7.67698	0.02597	0.04238	0.02927	0.04087	0.02695
chr16	11627962	11627976	-	8.37199	0.1121	0.4433	0.08301	0.08938	0.19393
chr16	11630507	11630521	-	7.85796	0.04875	0.15559	0.04786	0.0654	0.05397
chr16	11640392	11640406	+	9.28105	0.77142	0.65015	0.70281	0.87605	0.69541
chr16	11986671	11986685	-	8.34247	0.02169	0.01519	0.02913	0.01766	0.01929
chr16	12027711	12027725	-	7.66808	0.06701	0.05791	0.02988	0.04028	0.03996
chr16	12059507	12059521	-	9.15164	0.04415	0.07425	0.04426	0.03345	0.03312
chr16	12262829	12262843	+	10.53013	0.09443	0.09387	0.16317	0.1009	0.1039
chr16	12517508	12517522	+	7.72379	0.01222	0.01388	0.01824	0.03123	0.0222
chr16	12529706	12529720	+	9.68199	0.01248	0.0374	0.02127	0.01634	0.01573
chr16	12530608	12530622	+	8.94664	0.01908	0.03667	0.02123	0.02641	0.02878
chr16	12877314	12877328	-	9.24527	0.00822	0.00942	0.01579	0.01521	0.0148
chr16	13504705	13504719	-	7.55176	0.00815	0.02233	0.00918	0.00957	0.01464
chr16	14014506	14014520	-	8.94664	0.06745	0.07182	0.07586	0.06896	0.07351
chr16	14088343	14088357	+	9.42392	0.06232	0.06011	0.087	0.13277	0.06285
chr16	14246164	14246178	-	7.93849	0.01123	0.01732	0.014	0.01269	0.0163
chr16	14318671	14318685	+	9.87211	0.03726	0.02083	0.02546	0.04223	0.02691
chr16	14363906	14363920	-	8.94664	0.032	0.17205	0.07912	0.09715	0.02686
chr16	14409907	14409921	-	8.56718	0.02387	0.02427	0.0254	0.02455	0.0203
chr16	15023955	15023969	+	8.243	0.04522	0.0402	0.05493	0.06036	0.04193
chr16	15404772	15404786	-	9.87211	0.19716	0.05343	0.18471	0.15999	0.16344
chr16	15563273	15563287	+	8.94664	0.02151	0.01049	0.02999	0.04461	0.03206
chr16	15576428	15576442	-	8.31373	0.70091	0.33578	0.66685	0.71309	0.66249
chr16	15869363	15869377	+	9.05809	0.01531	0.03091	0.01982	0.01634	0.02202
chr16	15879743	15879757	+	8.33431	0.14165	0.05678	0.10569	0.18998	0.1602
chr16	16036439	16036453	-	8.33501	0.03762	0.03828	0.1249	0.04919	0.0332
chr16	16117718	16117732	+	7.58619	0.01151	0.01242	0.01603	0.01762	0.01963
chr16	16117856	16117870	-	9.29746	0.01548	0.0189	0.01328	0.01503	0.01785
chr16	17465852	17465866	-	7.72519	0.0192	0.07626	0.01288	0.02565	0.0314
chr16	17567652	17567666	+	7.64575	0.0104	0.02298	0.0139	0.02202	0.01769
chr16	18809463	18809477	-	8.35857	0.01921	0.01592	0.0259	0.02322	0.02053
chr16	18828032	18828046	+	8.21335	0.01508	0.01959	0.01411	0.01528	0.01737
chr16	19138856	19138870	+	8.90784	0.25113	0.23804	0.24974	0.27341	0.351
chr16	19543634	19543648	-	8.77896	0.01839	0.0126	0.05164	0.03669	0.02462
chr16	20149785	20149799	-	9.7019	0.13311	0.01989	0.10226	0.2646	0.1636
chr16	20249533	20249547	+	8.63417	0.06187	0.01589	0.0637	0.0607	0.04979
chr16	21060055	21060069	-	8.39861	0.01827	0.05527	0.01703	0.01591	0.01424
chr16	22626890	22626904	+	8.0113	0.01921	0.00964	0.01469	0.0179	0.02108
chr16	23002916	23002930	+	8.06397	0.0116	0.00893	0.00659	0.00938	0.0123
chr16	23064843	23064857	-	9.18749	0.01488	0.01075	0.02055	0.02173	0.0212
chr16	23578655	23578669	-	8.02682	0.02063	0.02462	0.01731	0.01823	0.01525
chr16	23582663	23582677	+	9.19316	0.01508	0.02164	0.01679	0.02156	0.02593
